Census_Tract,County,State,State_Abbr,Resilience_Score,Health_Burden,Urban_Rural,Population_2010,Poverty_Rate,Median_Income,GEOID,latitude,longitude
47065003100,Hamilton County,Tennessee,TN,1.196,-0.015,Urban,1708,30.9,66250.0,47065003100,35.0490212,-85.310006
47081950500,Hickman County,Tennessee,TN,1.195,0.313,Rural,2403,14.2,44196.0,47081950500,35.8932608,-87.556012
48491020113,Williamson County,Texas,TX,1.195,-0.158,Urban,2909,7.6,70536.0,48491020113,30.6782494,-97.6567289
44007000101,Providence County,Rhode Island,RI,1.193,-0.51,Urban,5064,27.2,52500.0,44007000101,41.7929314,-71.3882921
10003012400,New Castle County,Delaware,DE,1.193,-0.193,Urban,4602,8.2,51970.0,10003012400,39.7353038,-75.6028191
51810044200,Virginia Beach city,Virginia,VA,1.191,-0.205,Urban,6587,28.3,48750.0,51810044200,36.8308315,-75.9909799
46103010906,Pennington County,South Dakota,SD,1.191,-0.374,Urban,5297,11.2,49769.0,46103010906,44.0784088,-103.1614546
48027023107,Bell County,Texas,TX,1.19,-0.335,Urban,7105,14.4,43397.0,48027023107,31.0850721,-97.7577485
18003003301,Allen County,Indiana,IN,1.189,-0.108,Urban,2795,7.9,49696.0,18003003301,41.1379921,-85.1272968
25015820801,Hampshire County,Massachusetts,MA,1.189,-0.745,Urban,5232,23.9,95500.0,25015820801,42.3291019,-72.5088056
26099256400,Macomb County,Michigan,MI,1.188,-0.136,Urban,1403,13.1,50536.0,26099256400,42.4910357,-82.9233498
31109003202,Lancaster County,Nebraska,NE,1.187,-0.369,Urban,3156,14.1,53980.0,31109003202,40.8552256,-96.7924881
21067000101,Fayette County,Kentucky,KY,1.187,0.074,Urban,3072,42.8,65500.0,21067000101,38.0449391,-84.4943756
51067020600,Franklin County,Virginia,VA,1.185,-0.168,Rural,3774,11.2,61010.0,51067020600,36.8875542,-80.0946881
17089853008,Kane County,Illinois,IL,1.184,-0.355,Urban,4400,7.2,64052.0,17089853008,41.7872395,-88.3458583
37119003201,Mecklenburg County,North Carolina,NC,1.183,-0.221,Urban,2785,20.3,40441.0,37119003201,35.1843831,-80.8719805
28047003208,Harrison County,Mississippi,MS,1.183,0.301,Urban,4059,30.5,41792.0,28047003208,30.4314779,-89.0250861
21067001900,Fayette County,Kentucky,KY,1.183,0.077,Urban,4767,54.8,19828.0,21067001900,38.0423883,-84.5299518
4013050604,Maricopa County,Arizona,AZ,1.181,-0.157,Rural,3727,20.1,58472.0,04013050604,33.3568036,-112.7756801
22069000800,Natchitoches Parish,Louisiana,LA,1.18,0.475,Rural,4453,16.6,46185.0,22069000800,31.610792,-93.1938132
37183054108,Wake County,North Carolina,NC,1.178,-0.193,Urban,6531,11.7,53356.0,37183054108,35.7732344,-78.4608325
24005451401,Baltimore County,Maryland,MD,1.178,-0.368,Urban,3847,13.8,78452.0,24005451401,39.3461668,-76.4457326
47037015613,Davidson County,Tennessee,TN,1.178,-0.015,Urban,6223,23.8,45750.0,47037015613,36.0881988,-86.680856
48329001200,Midland County,Texas,TX,1.177,-0.211,Urban,6228,5.4,67500.0,48329001200,31.9845814,-102.1264901
1079979900,Lawrence County,Alabama,AL,1.176,0.615,Rural,1942,18.5,46071.0,01079979900,34.4039525,-87.4562458
39061020505,Hamilton County,Ohio,OH,1.175,0.161,Urban,4725,11.3,63304.0,39061020505,39.2620099,-84.5842272
29027070400,Callaway County,Missouri,MO,1.175,-0.121,Urban,6055,25.9,48357.0,29027070400,38.8478672,-91.9631391
8069001708,Larimer County,Colorado,CO,1.175,-1.047,Urban,3236,7.2,67460.0,08069001708,40.48634,-105.0624151
29047021208,Clay County,Missouri,MO,1.174,-0.113,Urban,6134,17.3,54053.0,29047021208,39.2358034,-94.5924749
8005083600,Arapahoe County,Colorado,CO,1.173,-1.071,Urban,3661,8.6,62617.0,08005083600,39.6438075,-104.836082
48157671800,Fort Bend County,Texas,TX,1.172,-0.274,Urban,3011,5.8,60946.0,48157671800,29.6298687,-95.5592669
48029181819,Bexar County,Texas,TX,1.172,-0.323,Urban,5180,30.9,69375.0,48029181819,29.5650755,-98.6124925
19153004001,Polk County,Iowa,IA,1.171,-0.334,Urban,3788,26.7,54333.0,19153004001,41.5623833,-93.674997
39025040204,Clermont County,Ohio,OH,1.171,0.149,Urban,7181,10.1,58083.0,39025040204,39.1939551,-84.1618203
35053978302,Socorro County,New Mexico,NM,1.17,-0.338,Urban,3708,32.0,49338.0,35053978302,34.071646,-106.90009
28047003207,Harrison County,Mississippi,MS,1.17,0.309,Urban,5068,26.0,44487.0,28047003207,30.4538032,-89.0622588
48201334100,Harris County,Texas,TX,1.17,-0.256,Urban,9914,13.8,61201.0,48201334100,29.6545097,-95.4137206
17031815500,Cook County,Illinois,IL,1.17,-0.369,Urban,7989,9.6,67765.0,17031815500,41.8251471,-87.7877679
39049009600,Franklin County,Ohio,OH,1.169,0.16,Urban,4169,18.6,62582.0,39049009600,39.8889396,-83.1000132
37119005620,Mecklenburg County,North Carolina,NC,1.168,-0.212,Urban,6904,15.1,58661.0,37119005620,35.2248537,-80.6764062
39133600902,Portage County,Ohio,OH,1.168,0.193,Urban,5505,18.7,51337.0,39133600902,41.1443708,-81.2613764
49035111600,Salt Lake County,Utah,UT,1.167,-0.88,Urban,7472,25.4,49303.0,49035111600,40.6921706,-111.9033505
26065005402,Ingham County,Michigan,MI,1.165,-0.135,Urban,3693,16.7,51979.0,26065005402,42.6451491,-84.5168835
34029721000,Ocean County,New Jersey,NJ,1.164,-0.513,Urban,2654,12.4,62000.0,34029721000,40.0131186,-74.3203559
1071950400,Jackson County,Alabama,AL,1.164,0.619,Rural,2119,21.9,48750.0,01071950400,34.8787834,-86.2279366
48201451901,Harris County,Texas,TX,1.164,-0.252,Urban,7411,15.1,43533.0,48201451901,29.7219545,-95.6091863
28035001100,Forrest County,Mississippi,MS,1.164,0.308,Urban,3571,34.3,43988.0,28035001100,31.3482546,-89.3212556
18095001100,Madison County,Indiana,IN,1.162,-0.056,Urban,2585,33.2,49167.0,18095001100,40.1083402,-85.6634053
26161411700,Washtenaw County,Michigan,MI,1.16,-0.095,Urban,2291,13.5,64531.0,26161411700,42.2272409,-83.5889637
29001950500,Adair County,Missouri,MO,1.159,-0.121,Urban,7079,27.8,79622.0,29001950500,40.1823975,-92.617057
36055015304,Monroe County,New York,NY,1.159,-0.435,Urban,4472,29.1,52024.0,36055015304,43.2161824,-77.9306616
26057000600,Gratiot County,Michigan,MI,1.159,-0.135,Urban,4095,22.5,50050.0,26057000600,43.3675473,-84.655092
37147000603,Pitt County,North Carolina,NC,1.157,-0.194,Urban,9570,23.4,56765.0,37147000603,35.5601203,-77.4172382
31055005600,Douglas County,Nebraska,NE,1.156,-0.371,Urban,4117,7.5,63375.0,31055005600,41.2918473,-96.017924
9001043200,Fairfield County,Connecticut,CT,1.156,-0.546,Urban,3074,6.2,80549.0,09001043200,41.1166007,-73.4415913
29095010204,Jackson County,Missouri,MO,1.155,-0.083,Urban,4475,30.4,47702.0,29095010204,38.916726,-94.5567124
53033029801,King County,Washington,WA,1.155,-0.742,Urban,7914,7.1,71888.0,53033029801,47.3605646,-122.267871
45051051503,Horry County,South Carolina,SC,1.155,-0.055,Urban,4250,28.0,43464.0,45051051503,33.6898821,-78.9573572
41051008500,Multnomah County,Oregon,OR,1.155,-0.546,Urban,4275,16.0,66417.0,41051008500,45.4828214,-122.5471307
37183054205,Wake County,North Carolina,NC,1.154,-0.179,Urban,4796,16.3,70652.0,37183054205,35.9820413,-78.4920567
35001004713,Bernalillo County,New Mexico,NM,1.154,-0.349,Urban,6894,12.1,45563.0,35001004713,35.0486331,-106.7488369
47037015620,Davidson County,Tennessee,TN,1.152,0.001,Urban,7033,25.2,44097.0,47037015620,36.0696884,-86.6150438
53073000901,Whatcom County,Washington,WA,1.15,-0.724,Urban,6638,21.0,71311.0,53073000901,48.7451387,-122.4484129
39101010300,Marion County,Ohio,OH,1.15,0.513,Rural,5357,10.4,54606.0,39101010300,40.5642383,-83.3030251
18089043201,Lake County,Indiana,IN,1.15,-0.052,Urban,3424,11.2,55787.0,18089043201,41.3687693,-87.4021831
1127020300,Walker County,Alabama,AL,1.149,0.328,Urban,7049,21.1,67583.0,01127020300,33.8705126,-87.2519936
49035112403,Salt Lake County,Utah,UT,1.148,-0.869,Urban,4473,20.6,51968.0,49035112403,40.609553,-111.9114732
45079010409,Richland County,South Carolina,SC,1.147,-0.039,Urban,1604,21.6,31000.0,45079010409,34.0607311,-81.109099
29189214900,St. Louis County,Missouri,MO,1.147,-0.042,Urban,6172,12.4,58393.0,29189214900,38.708602,-90.3990934
18089042606,Lake County,Indiana,IN,1.146,-0.049,Urban,3355,10.3,58628.0,18089042606,41.4640275,-87.3978215
55043960900,Grant County,Wisconsin,WI,1.145,-0.455,Urban,4245,36.7,72941.0,55043960900,42.7382019,-90.4542325
36087010703,Rockland County,New York,NY,1.144,-0.414,Urban,3522,18.0,63125.0,36087010703,41.1782452,-73.9433313
28035010400,Forrest County,Mississippi,MS,1.144,0.32,Urban,4198,21.4,43125.0,28035010400,31.3255143,-89.2460881
17097861301,Lake County,Illinois,IL,1.143,-0.328,Urban,5181,16.4,63409.0,17097861301,42.3800214,-88.1130477
48113018205,Dallas County,Texas,TX,1.143,-0.274,Urban,4564,14.5,49265.0,48113018205,32.8887332,-96.6158652
18097310309,Marion County,Indiana,IN,1.14,-0.043,Urban,3290,11.2,50417.0,18097310309,39.8598041,-86.2480123
37183054106,Wake County,North Carolina,NC,1.14,-0.17,Urban,6953,12.0,63603.0,37183054106,35.776322,-78.551957
25015820500,Hampshire County,Massachusetts,MA,1.14,-0.716,Urban,6342,33.5,100417.0,25015820500,42.372071,-72.5205553
18097380700,Marion County,Indiana,IN,1.14,-0.042,Urban,5283,26.0,39464.0,18097380700,39.6859569,-86.1581838
5103950100,Ouachita County,Arkansas,AR,1.14,0.503,Rural,5686,21.3,57660.0,05103950100,33.7118788,-92.7498688
41067031606,Washington County,Oregon,OR,1.139,-0.531,Urban,6174,17.5,66131.0,41067031606,45.5048308,-122.8737861
45013010800,Beaufort County,South Carolina,SC,1.139,-0.06,Urban,3154,38.4,29107.0,45013010800,32.2397676,-80.6876677
39095007500,Lucas County,Ohio,OH,1.139,0.196,Urban,4053,27.0,67708.0,39095007500,41.6582173,-83.6492792
27053100500,Hennepin County,Minnesota,MN,1.138,-0.622,Urban,1921,11.8,75417.0,27053100500,45.0258747,-93.2709248
25025180500,Suffolk County,Massachusetts,MA,1.137,-0.711,Urban,3883,9.4,81750.0,25025180500,42.3674141,-70.9715805
46099001002,Minnehaha County,South Dakota,SD,1.137,-0.344,Urban,4788,18.6,51763.0,46099001002,43.5375821,-96.7869387
6073018610,San Diego County,California,CA,1.136,-0.639,Urban,7635,11.0,65347.0,06073018610,33.2591005,-117.3032479
48491020325,Williamson County,Texas,TX,1.136,-0.123,Urban,2944,22.0,63155.0,48491020325,30.5372063,-97.8425722
36055013401,Monroe County,New York,NY,1.134,-0.42,Urban,4043,14.2,54577.0,36055013401,43.265063,-77.6359439
53063011702,Spokane County,Washington,WA,1.134,-0.719,Urban,5690,18.2,50764.0,53063011702,47.6819111,-117.2370345
48471790500,Walker County,Texas,TX,1.134,-0.13,Urban,7950,39.7,57581.0,48471790500,30.7317323,-95.5645559
35049001304,Santa Fe County,New Mexico,NM,1.134,-0.319,Urban,902,24.7,59167.0,35049001304,35.6053602,-106.0549299
24005408506,Baltimore County,Maryland,MD,1.134,-0.342,Urban,4706,14.0,42527.0,24005408506,39.4706845,-76.6089015
18039000501,Elkhart County,Indiana,IN,1.134,-0.062,Urban,6014,28.0,59821.0,18039000501,41.5941738,-85.876989
6013392200,Contra Costa County,California,CA,1.133,-0.66,Urban,10605,9.7,82404.0,06013392200,37.9963376,-122.3491827
26163583100,Wayne County,Michigan,MI,1.133,-0.078,Urban,4106,18.3,45188.0,26163583100,42.2620128,-83.2949938
35045943300,San Juan County,New Mexico,NM,1.133,0.002,Rural,2286,22.6,74583.0,35045943300,36.9046523,-108.313136
21209040206,Scott County,Kentucky,KY,1.133,0.161,Urban,4623,32.0,40313.0,21209040206,38.1919341,-84.5496074
29189211401,St. Louis County,Missouri,MO,1.132,-0.033,Urban,5329,12.5,62019.0,29189211401,38.7940199,-90.4225183
21093001100,Hardin County,Kentucky,KY,1.131,0.117,Urban,3916,23.0,53355.0,21093001100,37.7253128,-85.8438152
28127950300,Simpson County,Mississippi,MS,1.129,0.686,Rural,6181,23.7,47164.0,28127950300,31.9735123,-90.0468877
1081041100,Lee County,Alabama,AL,1.128,0.323,Urban,9042,26.2,42192.0,01081041100,32.6533966,-85.4273371
9011870502,New London County,Connecticut,CT,1.127,-0.524,Urban,3632,6.6,67333.0,09011870502,41.4428768,-72.0967618
13135050531,Gwinnett County,Georgia,GA,1.125,-0.164,Urban,7251,6.0,59398.0,13135050531,33.909942,-84.0797877
27053026809,Hennepin County,Minnesota,MN,1.125,-0.614,Urban,5039,19.3,40474.0,27053026809,45.0716725,-93.3604636
19187000900,Webster County,Iowa,IA,1.123,-0.292,Urban,4924,27.9,43125.0,19187000900,42.4676185,-94.2138341
48453002110,Travis County,Texas,TX,1.123,-0.13,Urban,4222,24.3,44167.0,48453002110,30.2741426,-97.6774645
39049009711,Franklin County,Ohio,OH,1.122,0.188,Urban,4352,13.3,57589.0,39049009711,39.8887992,-83.0793075
13059130600,Clarke County,Georgia,GA,1.12,-0.191,Urban,6278,26.1,52643.0,13059130600,33.9537834,-83.4527537
19121060300,Madison County,Iowa,IA,1.12,0.007,Rural,3982,7.2,65946.0,19121060300,41.2761305,-94.0570152
28107950300,Panola County,Mississippi,MS,1.119,0.684,Rural,5574,21.7,45719.0,28107950300,34.4424904,-89.818726
8075966400,Logan County,Colorado,CO,1.119,-0.69,Rural,4832,12.3,63295.0,08075966400,40.6184514,-102.9030577
48201550401,Harris County,Texas,TX,1.119,-0.226,Urban,10249,18.0,51569.0,48201550401,29.9877948,-95.4636014
21073070600,Franklin County,Kentucky,KY,1.118,0.117,Urban,4879,31.2,50116.0,21073070600,38.1868151,-84.8495214
8123001005,Weld County,Colorado,CO,1.117,-0.992,Urban,6459,13.4,63678.0,08123001005,40.3726659,-104.7223
29097012200,Jasper County,Missouri,MO,1.117,0.262,Rural,6853,10.2,52125.0,29097012200,37.2835862,-94.4655356
47125101201,Montgomery County,Tennessee,TN,1.117,0.056,Urban,2172,19.8,44940.0,47125101201,36.5783393,-87.4255501
27109001702,Olmsted County,Minnesota,MN,1.117,-0.587,Urban,4430,22.6,59866.0,27109001702,44.0705995,-92.4783035
49035111906,Salt Lake County,Utah,UT,1.117,-0.85,Urban,4186,16.8,43844.0,49035111906,40.6820041,-111.8818921
24510271101,Baltimore city,Maryland,MD,1.115,-0.135,Urban,2046,20.3,97679.0,24510271101,39.3498089,-76.616306
18105000502,Monroe County,Indiana,IN,1.114,-0.024,Urban,3164,13.6,51711.0,18105000502,39.1301669,-86.5891178
