TractFIPS,StateAbbr,burden,resid,resilience_score,GEOID,LILATracts_1And10,County,State,PovertyRate,MedianFamilyIncome,Pop2010,Urban,latitude,longitude,Type
1073010302,AL,1.964572,0.971197,-1.626164,01073010302,1,Jefferson County,Alabama,40.6,28664.0,4117,1,33.4095971,-86.937873,Urban
51700030300,VA,1.430473,0.96733,-1.61969,51700030300,1,Newport News city,Virginia,19.3,49347.0,6217,1,36.9772028,-76.4034843,Urban
37153970600,NC,1.466308,0.966913,-1.618991,37153970600,1,Richmond County,North Carolina,29.1,32267.0,4152,1,34.9249562,-79.7296039,Urban
24510250204,MD,1.496935,0.966227,-1.617843,24510250204,1,Baltimore city,Maryland,60.1,16291.0,4125,1,39.2471578,-76.6271723,Urban
39061003800,OH,1.827254,0.964803,-1.615458,39061003800,1,Hamilton County,Ohio,36.3,57750.0,2434,1,39.1421637,-84.4743022,Urban
1063060000,AL,2.27487,0.963912,-1.613967,01063060000,1,Greene County,Alabama,40.3,30625.0,1814,0,32.9585581,-88.0510053,Rural
20209044303,KS,1.545557,0.963187,-1.612752,20209044303,1,Wyandotte County,Kansas,14.4,46591.0,2155,1,39.132388,-94.7200147,Urban
1073000300,AL,1.956324,0.962951,-1.612358,01073000300,1,Jefferson County,Alabama,47.0,19948.0,2735,1,33.5428262,-86.7524389,Urban
34005703203,NJ,1.136201,0.96266,-1.61187,34005703203,1,Burlington County,New Jersey,7.4,61011.0,4112,1,39.8994605,-74.7122494,Urban
39093071000,OH,1.837423,0.962215,-1.611125,39093071000,1,Lorain County,Ohio,31.1,33625.0,2185,1,41.3617945,-82.1088047,Urban
6071009707,CA,0.999404,0.960381,-1.608054,06071009707,1,San Bernardino County,California,7.1,56154.0,5920,1,34.4477844,-117.2261814,Urban
8101001400,CO,0.627459,0.960361,-1.60802,08101001400,1,Pueblo County,Colorado,37.4,38319.0,1375,1,38.2631617,-104.6221878,Urban
22119031200,LA,1.836403,0.959341,-1.606313,22119031200,1,Webster Parish,Louisiana,24.8,36467.0,2924,1,32.9677142,-93.4588161,Urban
48201313300,TX,1.401707,0.958502,-1.604908,48201313300,1,Harris County,Texas,24.2,49773.0,2654,1,29.7045424,-95.3355622,Urban
39095000800,OH,1.833923,0.95828,-1.604536,39095000800,1,Lucas County,Ohio,50.6,21702.0,1576,1,41.6823688,-83.5622184,Urban
28075000400,MS,1.975668,0.957152,-1.602647,28075000400,1,Lauderdale County,Mississippi,50.9,25968.0,5223,1,32.3845777,-88.6830025,Urban
48271950100,TX,1.425662,0.955303,-1.599552,48271950100,1,Kinney County,Texas,18.6,54083.0,3598,1,29.3470865,-100.4177003,Urban
42045410700,PA,1.391479,0.955119,-1.599244,42045410700,1,Delaware County,Pennsylvania,45.0,28750.0,5279,1,39.8393389,-75.3668003,Urban
1073013601,AL,1.947345,0.953978,-1.597333,01073013601,1,Jefferson County,Alabama,28.3,43750.0,3511,1,33.441398,-86.9424595,Urban
5119003100,AR,1.821419,0.953606,-1.596711,05119003100,1,Pulaski County,Arkansas,34.1,27064.0,693,1,34.7785671,-92.297739,Urban
5077470300,AR,1.805176,0.953362,-1.596302,05077470300,1,Lee County,Arkansas,30.4,40504.0,4303,1,34.7667396,-90.7680555,Urban
18003003000,IN,1.554117,0.952428,-1.594738,18003003000,1,Allen County,Indiana,41.3,23651.0,3525,1,41.0500991,-85.1121628,Urban
45019004400,SC,1.573806,0.951289,-1.592831,45019004400,1,Charleston County,South Carolina,32.5,31612.0,2216,1,32.830558,-79.9619676,Urban
48029130900,TX,1.327536,0.951043,-1.592418,48029130900,1,Bexar County,Texas,31.6,37377.0,4689,1,29.4373402,-98.4086795,Urban
39017014400,OH,1.796061,0.950394,-1.591333,39017014400,1,Butler County,Ohio,35.9,30694.0,1882,1,39.51661,-84.3973737,Urban
39035193900,OH,1.80261,0.949918,-1.590535,39035193900,1,Cuyahoga County,Ohio,33.5,51042.0,1241,1,41.4496925,-81.5190981,Urban
39113060300,OH,1.832374,0.949842,-1.590408,39113060300,1,Montgomery County,Ohio,25.2,53469.0,3757,1,39.7299326,-84.2683224,Urban
39099814000,OH,1.827123,0.949331,-1.589553,39099814000,1,Mahoning County,Ohio,52.4,21724.0,3340,1,41.1182794,-80.6671772,Urban
49037942000,UT,1.087536,0.948486,-1.588137,49037942000,1,San Juan County,Utah,39.7,35333.0,3882,0,37.1948026,-109.3389774,Rural
4019940700,AZ,1.498544,0.948187,-1.587637,04019940700,1,Pima County,Arizona,56.3,20909.0,1412,0,32.1467601,-112.4666661,Rural
13245000900,GA,1.498117,0.948005,-1.587333,13245000900,1,Richmond County,Georgia,45.5,31215.0,1105,1,33.4642397,-81.9820288,Urban
1073010100,AL,1.940311,0.946942,-1.585552,01073010100,1,Jefferson County,Alabama,38.5,36319.0,2007,1,33.4167374,-86.9517396,Urban
4013114900,AZ,1.172556,0.946257,-1.584405,04013114900,1,Maricopa County,Arizona,48.6,25288.0,2663,1,33.4290366,-112.0739784,Urban
4001944902,AZ,1.489559,0.9462,-1.584309,04001944902,1,Apache County,Arizona,48.4,25947.0,4853,0,35.5760801,-109.7284117,Rural
1073013300,AL,1.939432,0.946062,-1.584078,01073013300,1,Jefferson County,Alabama,31.9,37799.0,3588,1,33.4366738,-86.9292207,Urban
48029170500,TX,1.320671,0.943927,-1.580505,48029170500,1,Bexar County,Texas,32.1,42951.0,4585,1,29.4492455,-98.5273406,Urban
26021000600,MI,1.486524,0.943266,-1.579397,26021000600,1,Berrien County,Michigan,38.8,29167.0,3450,1,42.0980129,-86.4481816,Urban
1073010500,AL,1.935938,0.942565,-1.578223,01073010500,1,Jefferson County,Alabama,26.8,33365.0,1628,1,33.4295731,-86.9179464,Urban
6111001302,CA,0.996325,0.941823,-1.576981,06111001302,1,Ventura County,California,12.2,45714.0,1778,1,34.2871156,-119.1360328,Urban
45089970801,SC,1.912804,0.941473,-1.576395,45089970801,1,Williamsburg County,South Carolina,27.0,52031.0,2937,0,33.5023185,-79.8244808,Rural
17031827600,IL,1.270495,0.941356,-1.576199,17031827600,1,Cook County,Illinois,25.4,51563.0,3463,1,41.5920457,-87.6641411,Urban
28007060600,MS,1.932171,0.940096,-1.574089,28007060600,1,Attala County,Mississippi,43.1,26210.0,3686,1,33.0601683,-89.6104243,Urban
48029150800,TX,1.316372,0.939642,-1.573329,48029150800,1,Bexar County,Texas,61.9,15967.0,3165,1,29.3636646,-98.4770644,Urban
37015960300,NC,1.706655,0.939382,-1.572893,37015960300,1,Bertie County,North Carolina,19.6,43817.0,3667,0,36.0718625,-77.1618779,Rural
21067001100,KY,1.719725,0.936926,-1.568781,21067001100,1,Fayette County,Kentucky,36.0,29273.0,4724,1,38.0665878,-84.5073814,Urban
13245010300,GA,1.486695,0.936591,-1.56822,13245010300,1,Richmond County,Georgia,34.1,31939.0,5059,1,33.4496118,-82.0205011,Urban
39061003700,OH,1.799307,0.936479,-1.568033,39061003700,1,Hamilton County,Ohio,50.2,27542.0,1923,1,39.1287718,-84.4835535,Urban
13121006602,GA,1.438326,0.936111,-1.567417,13121006602,1,Fulton County,Georgia,55.3,17396.0,1129,1,33.7186105,-84.4286624,Urban
17121952700,IL,1.30007,0.936025,-1.567272,17121952700,1,Marion County,Illinois,31.7,36467.0,3734,1,38.5415757,-89.1233061,Urban
39099804300,OH,1.812643,0.934935,-1.565447,39099804300,1,Mahoning County,Ohio,37.1,31429.0,968,1,41.1279665,-80.6403534,Urban
48113011001,TX,1.343855,0.934713,-1.565077,48113011001,1,Dallas County,Texas,26.8,52762.0,6484,1,32.6817052,-96.8486547,Urban
47145030500,TN,1.664926,0.934625,-1.564929,47145030500,1,Roane County,Tennessee,34.1,36473.0,4246,1,35.864761,-84.702296,Urban
39113070500,OH,1.817102,0.934417,-1.56458,39113070500,1,Montgomery County,Ohio,22.6,45273.0,4365,1,39.8074844,-84.3108533,Urban
18097353600,IN,1.571967,0.933853,-1.563636,18097353600,1,Marion County,Indiana,40.5,30469.0,2112,1,39.7921231,-86.18805,Urban
48127950400,TX,1.669403,0.933514,-1.563069,48127950400,1,Dimmit County,Texas,36.7,28456.0,2281,0,28.4011728,-99.6500045,Rural
1073001400,AL,1.925815,0.932451,-1.561288,01073001400,1,Jefferson County,Alabama,16.8,51250.0,2181,1,33.5261497,-86.8351469,Urban
36029004100,NY,1.178904,0.931919,-1.560398,36029004100,1,Erie County,New York,28.6,47143.0,4497,1,42.9259159,-78.8092286,Urban
47037014800,TN,1.620346,0.931816,-1.560225,47037014800,1,Davidson County,Tennessee,74.7,12776.0,3127,1,36.1510966,-86.7597079,Urban
39099813800,OH,1.807821,0.930252,-1.557607,39099813800,1,Mahoning County,Ohio,34.3,26908.0,3067,1,41.1075778,-80.5817859,Urban
17115000900,IL,1.291032,0.929692,-1.556669,17115000900,1,Macon County,Illinois,37.0,33693.0,1955,1,39.8568395,-88.9368898,Urban
37041930101,NC,1.385475,0.929302,-1.556015,37041930101,1,Chowan County,North Carolina,30.6,39118.0,5424,1,36.0477074,-76.650247,Urban
31001966100,NE,1.228149,0.929184,-1.555818,31001966100,1,Adams County,Nebraska,32.2,39219.0,2346,1,40.5645697,-98.3461487,Urban
13121007807,GA,1.431283,0.928944,-1.555416,13121007807,1,Fulton County,Georgia,54.1,22232.0,3116,1,33.7624507,-84.4968617,Urban
22033000500,LA,1.772085,0.928241,-1.554239,22033000500,1,East Baton Rouge Parish,Louisiana,38.0,30515.0,4152,1,30.4791469,-91.1627052,Urban
26025003300,MI,1.473363,0.928219,-1.554202,26025003300,1,Calhoun County,Michigan,37.3,31316.0,2221,1,42.2263741,-84.7828322,Urban
48113004000,TX,1.336762,0.927817,-1.553529,48113004000,1,Dallas County,Texas,28.3,37344.0,1082,1,32.7459698,-96.7664341,Urban
28075000200,MS,1.944813,0.92652,-1.551357,28075000200,1,Lauderdale County,Mississippi,42.1,26336.0,3210,1,32.3714933,-88.7110744,Urban
32023960402,NV,1.256254,0.92587,-1.550269,32023960402,1,Nye County,Nevada,27.6,47375.0,5192,1,36.2319354,-116.0280982,Urban
5119002900,AR,1.793186,0.925352,-1.549402,05119002900,1,Pulaski County,Arkansas,31.4,38333.0,1408,1,34.775842,-92.2681347,Urban
45079010803,SC,1.570829,0.924776,-1.548437,45079010803,1,Richland County,South Carolina,33.7,31196.0,2127,1,34.0663498,-80.9682347,Urban
22033005300,LA,1.768059,0.923985,-1.547113,22033005300,1,East Baton Rouge Parish,Louisiana,58.6,20722.0,3076,1,30.448995,-91.1734831,Urban
45079000200,SC,1.569278,0.923437,-1.546196,45079000200,1,Richland County,South Carolina,41.0,32833.0,1494,1,34.0408728,-81.0377278,Urban
1087232300,AL,2.243726,0.92343,-1.546184,01087232300,1,Macon County,Alabama,24.3,42375.0,1750,0,32.3127306,-85.6175595,Rural
51760010800,VA,1.409253,0.922772,-1.545083,51760010800,1,Richmond city,Virginia,32.7,43047.0,4016,1,37.5752921,-77.4206944,Urban
17031827000,IL,1.25177,0.922568,-1.544741,17031827000,1,Cook County,Illinois,31.3,40662.0,3624,1,41.6263396,-87.6451102,Urban
34033021900,NJ,1.106424,0.922433,-1.544514,34033021900,1,Salem County,New Jersey,36.2,50500.0,1800,1,39.5711565,-75.4630272,Urban
22071013700,LA,1.780789,0.922181,-1.544092,22071013700,1,Orleans Parish,Louisiana,62.8,17917.0,2005,1,29.9933757,-90.0327725,Urban
1099075600,AL,2.246875,0.922016,-1.543816,01099075600,1,Monroe County,Alabama,46.5,31875.0,1341,0,31.7554501,-87.1028419,Rural
37071031500,NC,1.38817,0.920827,-1.541825,37071031500,1,Gaston County,North Carolina,35.2,30768.0,3381,1,35.2869698,-81.2128863,Urban
17003957900,IL,1.238706,0.920316,-1.54097,17003957900,1,Alexander County,Illinois,29.8,32308.0,1610,1,36.9879616,-89.1636803,Urban
48029130401,TX,1.296814,0.920194,-1.540766,48029130401,1,Bexar County,Texas,35.9,30625.0,4107,1,29.4080416,-98.4543969,Urban
36057070900,NY,1.177901,0.91992,-1.540306,36057070900,1,Montgomery County,New York,59.2,21477.0,1616,1,42.9320341,-74.184442,Urban
1121010600,AL,1.931387,0.919479,-1.539568,01121010600,1,Talladega County,Alabama,50.7,21078.0,3086,1,33.4475439,-86.1148963,Urban
26049000900,MI,1.472747,0.918491,-1.537914,26049000900,1,Genesee County,Michigan,31.2,40417.0,3885,1,43.0398215,-83.7220885,Urban
42003562300,PA,1.337254,0.916885,-1.535225,42003562300,1,Allegheny County,Pennsylvania,46.9,29688.0,3469,1,40.4078931,-79.930582,Urban
42003120300,PA,1.33603,0.915792,-1.533394,42003120300,1,Allegheny County,Pennsylvania,25.8,50189.0,1650,1,40.4693926,-79.9029219,Urban
29189221800,MO,1.556974,0.913901,-1.530229,29189221800,1,St. Louis County,Missouri,26.4,29096.0,3565,1,38.7461457,-90.3526563,Urban
4019004307,AZ,1.14215,0.913565,-1.529666,04019004307,1,Pima County,Arizona,7.1,52132.0,3114,1,31.8734718,-110.9841747,Urban
36029004401,NY,1.160274,0.913246,-1.529132,36029004401,1,Erie County,New York,33.8,43235.0,4165,1,42.9371988,-78.8051258,Urban
20089576100,KS,1.770076,0.912276,-1.527508,20089576100,1,Jewell County,Kansas,19.5,48667.0,1096,0,39.8867523,-98.2033254,Rural
22071001722,LA,1.770057,0.911487,-1.526186,22071001722,1,Orleans Parish,Louisiana,38.4,28816.0,3951,1,30.0171119,-90.0013847,Urban
13021013302,GA,1.374371,0.910713,-1.52489,13021013302,1,Bibb County,Georgia,28.1,31042.0,4420,1,32.8311998,-83.5255288,Urban
39113080700,OH,1.793212,0.910374,-1.524323,39113080700,1,Montgomery County,Ohio,23.6,45230.0,2135,1,39.8146365,-84.1719725,Urban
13121008400,GA,1.412212,0.909846,-1.523439,13121008400,1,Fulton County,Georgia,43.2,28393.0,3181,1,33.7618564,-84.4355747,Urban
22033000900,LA,1.753825,0.909778,-1.523326,22033000900,1,East Baton Rouge Parish,Louisiana,38.0,33403.0,4239,1,30.4618762,-91.1613366,Urban
47037012701,TN,1.597989,0.909653,-1.523115,47037012701,1,Davidson County,Tennessee,43.1,33178.0,5150,1,36.2222364,-86.7917569,Urban
51143010700,VA,1.477806,0.908481,-1.521154,51143010700,1,Pittsylvania County,Virginia,18.2,59432.0,1833,0,36.8555866,-79.2202012,Rural
40109106301,OK,1.744267,0.907877,-1.520141,40109106301,1,Oklahoma County,Oklahoma,45.0,34922.0,3583,1,35.5548303,-97.5248176,Urban
48215022103,TX,1.3558,0.907694,-1.519835,48215022103,1,Hidalgo County,Texas,35.2,38438.0,5522,1,26.1779971,-98.0621831,Urban
48113016605,TX,1.316481,0.907628,-1.519725,48113016605,1,Dallas County,Texas,39.1,31054.0,6941,1,32.6366311,-96.8482501,Urban
51730810100,VA,1.382487,0.907356,-1.51927,51730810100,1,Petersburg city,Virginia,40.4,28533.0,2934,1,37.2268283,-77.3768687,Urban
17031730500,IL,1.236476,0.907307,-1.519188,17031730500,1,Cook County,Illinois,19.9,62164.0,4388,1,41.7142653,-87.6381377,Urban
22067950500,LA,1.764695,0.907294,-1.519166,22067950500,1,Morehouse Parish,Louisiana,43.8,27000.0,4491,1,32.7799659,-91.9028029,Urban
35029000300,NM,1.258152,0.907118,-1.518871,35029000300,1,Luna County,New Mexico,28.2,45179.0,2411,1,32.2587543,-107.7665521,Urban
13215010703,GA,1.444965,0.906366,-1.517611,13215010703,1,Muscogee County,Georgia,28.8,42181.0,5995,1,32.4345095,-84.9144516,Urban
18003001700,IN,1.508009,0.906306,-1.517511,18003001700,1,Allen County,Indiana,49.7,20278.0,2177,1,41.0646376,-85.1187496,Urban
1073005701,AL,1.898941,0.905571,-1.516281,01073005701,1,Jefferson County,Alabama,19.5,47917.0,2372,1,33.4628052,-86.8901337,Urban
22015010400,LA,1.74239,0.905373,-1.515949,22015010400,1,Bossier Parish,Louisiana,46.8,26250.0,1753,1,32.5377578,-93.7426032,Urban
20209044500,KS,1.486797,0.904549,-1.514569,20209044500,1,Wyandotte County,Kansas,36.8,35463.0,2153,1,39.1574667,-94.6832509,Urban
17143000100,IL,1.275326,0.903239,-1.512376,17143000100,1,Peoria County,Illinois,57.0,19750.0,1087,1,40.6612264,-89.6277997,Urban
39049001500,OH,1.760156,0.902261,-1.510738,39049001500,1,Franklin County,Ohio,51.3,19569.0,2031,1,39.9916118,-82.9778815,Urban
6019000902,CA,0.921157,0.902207,-1.510648,06019000902,1,Fresno County,California,63.2,19975.0,5252,1,36.717769,-119.8042772,Urban
8023972600,CO,0.860609,0.901949,-1.510216,08023972600,1,Costilla County,Colorado,30.7,35962.0,1646,0,37.4204815,-105.3948681,Rural
39113000600,OH,1.784309,0.901511,-1.509483,39113000600,1,Montgomery County,Ohio,22.2,50511.0,1840,1,39.7734543,-84.2249067,Urban
22119031300,LA,1.777696,0.900523,-1.507828,22119031300,1,Webster Parish,Louisiana,33.3,39833.0,5013,1,33.0031412,-93.4550948,Urban
22017023800,LA,1.738193,0.900456,-1.507717,22017023800,1,Caddo Parish,Louisiana,27.7,43560.0,6377,1,32.4326543,-93.7384927,Urban
29510107300,MO,1.667629,0.900409,-1.507638,29510107300,1,St. Louis city,Missouri,31.8,29574.0,4983,1,38.707398,-90.255227,Urban
39113070700,OH,1.782444,0.899536,-1.506176,39113070700,1,Montgomery County,Ohio,25.1,57679.0,3415,1,39.8105872,-84.2644384,Urban
13215010605,GA,1.43745,0.898814,-1.504966,13215010605,1,Muscogee County,Georgia,26.8,45875.0,4146,1,32.4949929,-84.8855527,Urban
48387950500,TX,1.413992,0.898732,-1.50483,48387950500,1,Red River County,Texas,20.8,40556.0,4907,1,33.6210747,-95.0579839,Urban
37057061500,NC,1.359964,0.897918,-1.503467,37057061500,1,Davidson County,North Carolina,34.9,30263.0,6214,1,35.7976508,-80.2610308,Urban
32023960403,NV,1.228006,0.897425,-1.502642,32023960403,1,Nye County,Nevada,26.3,37074.0,5405,1,36.2312695,-116.1177375,Urban
13175950800,GA,1.419321,0.895789,-1.499901,13175950800,1,Laurens County,Georgia,30.5,45046.0,4446,1,32.4845663,-82.9170708,Urban
51520020300,VA,1.288714,0.894886,-1.498391,51520020300,1,Bristol city,Virginia,33.4,35682.0,2864,1,36.5982442,-82.1530165,Urban
39099800500,OH,1.772447,0.894585,-1.497886,39099800500,1,Mahoning County,Ohio,63.4,17917.0,4375,1,41.1230135,-80.6237981,Urban
28087000600,MS,1.917731,0.894561,-1.497846,28087000600,1,Lowndes County,Mississippi,44.8,25993.0,3641,1,33.4857353,-88.3822212,Urban
22055001300,LA,1.746422,0.89397,-1.496855,22055001300,1,Lafayette Parish,Louisiana,26.1,35691.0,4954,1,30.2206405,-91.9714198,Urban
24005421300,MD,1.229381,0.893637,-1.496299,24005421300,1,Baltimore County,Maryland,23.2,38710.0,3289,1,39.231916,-76.5149755,Urban
29175490300,MO,1.530887,0.893047,-1.49531,29175490300,1,Randolph County,Missouri,27.2,36932.0,4774,1,39.434709,-92.4406759,Urban
40109105700,OK,1.72891,0.892897,-1.49506,40109105700,1,Oklahoma County,Oklahoma,55.6,33125.0,1068,1,35.454905,-97.5574327,Urban
5119002700,AR,1.760642,0.892787,-1.494876,05119002700,1,Pulaski County,Arkansas,31.7,35911.0,6623,1,34.758935,-92.2041465,Urban
5139951000,AR,1.768651,0.89276,-1.49483,05139951000,1,Union County,Arkansas,37.2,37031.0,4690,1,33.2003604,-92.6371484,Urban
45015020202,SC,1.834679,0.892227,-1.493938,45015020202,1,Berkeley County,South Carolina,23.0,35918.0,3332,0,33.4272266,-80.0396688,Rural
48489950300,TX,1.445919,0.891515,-1.492746,48489950300,1,Willacy County,Texas,44.7,23830.0,5320,1,26.4850522,-97.8235686,Urban
51089011200,VA,1.118134,0.891186,-1.492194,51089011200,1,Henry County,Virginia,31.5,33203.0,3768,1,36.7672255,-80.048344,Urban
48469000301,TX,1.4362,0.889825,-1.489916,48469000301,1,Victoria County,Texas,32.9,35875.0,2002,1,28.7730136,-96.9983397,Urban
6025010700,CA,0.910814,0.889541,-1.489441,06025010700,1,Imperial County,California,20.4,34439.0,4322,1,32.966902,-115.5215128,Urban
17143000600,IL,1.261617,0.88946,-1.489305,17143000600,1,Peoria County,Illinois,31.7,32857.0,3115,1,40.6840588,-89.6334556,Urban
28021950100,MS,2.208323,0.889331,-1.489089,28021950100,1,Claiborne County,Mississippi,39.1,35149.0,3330,0,32.0192793,-90.8974683,Rural
39099813700,OH,1.766665,0.889208,-1.488883,39099813700,1,Mahoning County,Ohio,43.1,35455.0,3080,1,41.0931407,-80.6312462,Urban
6071009800,CA,0.928061,0.889019,-1.488567,06071009800,1,San Bernardino County,California,47.5,27143.0,5017,1,34.535916,-117.3009281,Urban
47157022700,TN,1.622541,0.887726,-1.486401,47157022700,1,Shelby County,Tennessee,20.2,34273.0,7166,1,35.0080388,-90.0514313,Urban
36065026600,NY,1.147964,0.886991,-1.485171,36065026600,1,Oneida County,New York,50.7,,2913,1,43.1632615,-75.3043813,Urban
37155960300,NC,1.386424,0.886148,-1.483759,37155960300,1,Robeson County,North Carolina,39.8,31422.0,6797,1,34.8041835,-79.160681,Urban
6065940100,CA,1.243237,0.884762,-1.481438,06065940100,1,Riverside County,California,15.1,59750.0,166,0,33.9899281,-114.4852,Rural
48141003701,TX,1.304695,0.884737,-1.481396,48141003701,1,El Paso County,Texas,21.7,38278.0,4417,1,31.7482275,-106.3940731,Urban
48113011300,TX,1.292052,0.88326,-1.478924,48113011300,1,Dallas County,Texas,24.0,44711.0,5088,1,32.6662841,-96.7955587,Urban
48309001200,TX,1.367409,0.883041,-1.478557,48309001200,1,McLennan County,Texas,46.6,24675.0,3342,1,31.5615884,-97.1474667,Urban
4019005200,AZ,1.111473,0.882892,-1.478308,04019005200,1,Pima County,Arizona,29.8,39474.0,3523,1,32.21672,-112.9776345,Urban
37077970400,NC,1.35223,0.882419,-1.477515,37077970400,1,Granville County,North Carolina,32.3,51410.0,4040,1,36.3016418,-78.5829685,Urban
48215020501,TX,1.330553,0.882184,-1.477122,48215020501,1,Hidalgo County,Texas,31.5,35532.0,5232,1,26.2013036,-98.2624852,Urban
47037012801,TN,1.570465,0.882017,-1.476842,47037012801,1,Davidson County,Tennessee,34.4,42429.0,4835,1,36.21684,-86.8289333,Urban
28153950200,MS,1.929268,0.880278,-1.473931,28153950200,1,Wayne County,Mississippi,40.6,28967.0,4909,1,31.6659526,-88.6491162,Urban
48455950500,TX,1.421743,0.880239,-1.473865,48455950500,1,Trinity County,Texas,28.7,32411.0,2275,1,30.9512487,-95.3839288,Urban
28049000600,MS,1.888426,0.880181,-1.473768,28049000600,1,Hinds County,Mississippi,18.4,36488.0,3442,1,32.3500169,-90.2038369,Urban
49053271600,UT,0.703727,0.879887,-1.473275,49053271600,1,Washington County,Utah,14.2,56904.0,5762,1,37.0450879,-113.6146931,Urban
35029000500,NM,1.230521,0.879752,-1.47305,35029000500,1,Luna County,New Mexico,34.9,44779.0,4338,1,32.2863637,-107.8576142,Urban
47065002500,TN,1.57754,0.878402,-1.470789,47065002500,1,Hamilton County,Tennessee,41.5,32135.0,4773,1,35.0122965,-85.2774567,Urban
18163001700,IN,1.541577,0.878035,-1.470175,18163001700,1,Vanderburgh County,Indiana,31.6,50765.0,2137,1,37.9658563,-87.5672281,Urban
48061013207,TX,1.26663,0.877773,-1.469736,48061013207,1,Cameron County,Texas,46.3,29401.0,4050,1,25.9303697,-97.4125456,Urban
51730810300,VA,1.352861,0.877507,-1.469291,51730810300,1,Petersburg city,Virginia,22.3,45685.0,2613,1,37.224644,-77.425038,Urban
11001010400,DC,0.754569,0.877185,-1.468751,11001010400,1,District of Columbia,District of Columbia,26.8,49427.0,4365,1,38.8512514,-77.0009048,Urban
37013930400,NC,1.321999,0.876839,-1.468172,37013930400,1,Beaufort County,North Carolina,28.3,47906.0,5189,1,35.5657696,-77.043347,Urban
48215022203,TX,1.324106,0.875888,-1.46658,48215022203,1,Hidalgo County,Texas,41.1,26772.0,4376,1,26.1604462,-98.0332534,Urban
5095950100,AR,1.734181,0.875274,-1.465552,05095950100,1,Monroe County,Arkansas,34.2,45411.0,3787,1,34.918049,-91.2353991,Urban
28119950200,MS,1.90998,0.874113,-1.463608,28119950200,1,Quitman County,Mississippi,37.0,36016.0,1811,1,34.2512905,-90.2824683,Urban
26021000500,MI,1.417507,0.873872,-1.463205,26021000500,1,Berrien County,Michigan,61.8,17122.0,1896,1,42.1050683,-86.4487884,Urban
37165010300,NC,1.377067,0.873696,-1.46291,37165010300,1,Scotland County,North Carolina,43.0,26910.0,4443,1,34.7455561,-79.4409112,Urban
39113000900,OH,1.756175,0.87353,-1.462632,39113000900,1,Montgomery County,Ohio,37.0,42750.0,3133,1,39.7735562,-84.2084025,Urban
5123960400,AR,1.743161,0.873448,-1.462495,05123960400,1,St. Francis County,Arkansas,46.0,30347.0,4491,1,35.0314698,-90.8061398,Urban
1005950300,AL,2.162054,0.873157,-1.462007,01005950300,1,Barbour County,Alabama,34.4,42736.0,1638,0,31.7908933,-85.5670514,Rural
13017960500,GA,1.33542,0.872986,-1.46172,13017960500,1,Ben Hill County,Georgia,33.6,45729.0,5825,1,31.6825891,-83.2179805,Urban
40109106100,OK,1.708598,0.872139,-1.460303,40109106100,1,Oklahoma County,Oklahoma,26.1,58438.0,3177,1,35.5286276,-97.4694009,Urban
34001001300,NJ,1.043258,0.871773,-1.45969,34001001300,1,Atlantic County,New Jersey,26.7,38355.0,1984,1,39.3911182,-74.4539964,Urban
40089098600,OK,1.699799,0.871445,-1.45914,40089098600,1,McCurtain County,Oklahoma,29.5,37123.0,5619,1,34.0235147,-94.7316279,Urban
48179950800,TX,1.30495,0.87038,-1.457358,48179950800,1,Gray County,Texas,18.8,42390.0,1659,1,35.5231931,-100.9715304,Urban
45079010408,SC,1.513198,0.867586,-1.452678,45079010408,1,Richland County,South Carolina,94.1,,6166,1,34.0695655,-81.0984227,Urban
40143007900,OK,1.716659,0.867299,-1.452198,40143007900,1,Tulsa County,Oklahoma,30.9,32847.0,4636,1,36.2277163,-95.9884725,Urban
48115950500,TX,1.276411,0.86613,-1.450242,48115950500,1,Dawson County,Texas,29.3,30769.0,3839,1,32.7276362,-101.9602477,Urban
47157022210,TN,1.600124,0.865368,-1.448965,47157022210,1,Shelby County,Tennessee,32.9,35833.0,4615,1,35.0426817,-90.1149317,Urban
51730811300,VA,1.339409,0.864892,-1.448169,51730811300,1,Petersburg city,Virginia,28.1,44635.0,2565,1,37.2258547,-77.3959782,Urban
36009940300,NY,1.104084,0.864232,-1.447064,36009940300,1,Cattaraugus County,New York,27.7,37169.0,6490,1,42.1241177,-78.6704159,Urban
21111005900,KY,1.664035,0.86411,-1.446859,21111005900,1,Jefferson County,Kentucky,41.9,26953.0,4676,1,38.2527264,-85.7370861,Urban
6025010102,CA,0.885314,0.864013,-1.446696,06025010102,1,Imperial County,California,37.2,33305.0,5007,1,33.2254028,-115.6086847,Urban
48029160701,TX,1.23978,0.863035,-1.445059,48029160701,1,Bexar County,Texas,25.1,42944.0,3392,1,29.4062494,-98.5740046,Urban
48061011700,TX,1.25066,0.861922,-1.443196,48061011700,1,Cameron County,Texas,41.7,28258.0,6837,1,26.1492004,-97.6527166,Urban
1069041500,AL,1.853756,0.86192,-1.443192,01069041500,1,Houston County,Alabama,30.4,44659.0,4173,1,31.277139,-85.3841367,Urban
18067000200,IN,1.488234,0.861809,-1.443007,18067000200,1,Howard County,Indiana,29.6,39295.0,3565,1,40.4914328,-86.120216,Urban
17031430700,IL,1.19048,0.861431,-1.442373,17031430700,1,Cook County,Illinois,45.0,,2210,1,41.7652716,-87.5608903,Urban
